Year;Month;Day;Latitude;Longitude;AOD1
2002;4;17;  77.315;  28.651;   0.460
2002;4;18;  77.315;  28.651;   0.430
2002;4;19;  77.315;  28.651;   0.280
2002;4;20;  77.315;  28.651;   0.350
2002;4;21;  77.315;  28.651;  -1.000
2002;4;22;  77.315;  28.651;  -1.000
2002;4;23;  77.315;  28.651;   0.540
2002;4;24;  77.315;  28.651;  -1.000
2002;4;25;  77.315;  28.651;  -1.000
2002;4;26;  77.315;  28.651;   0.470
2002;4;27;  77.315;  28.651;   0.740
2002;4;28;  77.315;  28.651;   1.300
2002;4;29;  77.315;  28.651;  -1.000
2002;4;30;  77.315;  28.651;   0.600
2002;5;2;  77.315;  28.651;  -1.000
2002;5;3;  77.315;  28.651;   0.630
2002;5;4;  77.315;  28.651;   0.360
2002;5;5;  77.315;  28.651;   0.420
2002;5;6;  77.315;  28.651;  -1.000
2002;5;7;  77.315;  28.651;  -1.000
2002;5;8;  77.315;  28.651;   0.610
2002;5;9;  77.315;  28.651;   0.550
2002;5;10;  77.315;  28.651;  -1.000
2002;5;11;  77.315;  28.651;  -1.000
2002;5;12;  77.315;  28.651;   0.490
2002;5;13;  77.315;  28.651;   0.890
2002;5;14;  77.315;  28.651;  -1.000
2002;5;16;  77.315;  28.651;   0.900
2002;5;17;  77.315;  28.651;  -1.000
2002;5;18;  77.315;  28.651;   0.460
2002;5;19;  77.315;  28.651;   1.450
2002;5;20;  77.315;  28.651;  -1.000
2002;5;21;  77.315;  28.651;   0.620
2002;5;22;  77.315;  28.651;  -1.000
2002;5;23;  77.315;  28.651;  -1.000
2002;5;24;  77.315;  28.651;  -1.000
2002;5;25;  77.315;  28.651;  -1.000
2002;5;26;  77.315;  28.651;  -1.000
2002;5;27;  77.315;  28.651;  -1.000
2002;5;28;  77.315;  28.651;   0.750
2002;5;30;  77.315;  28.651;   0.660
2002;5;31;  77.315;  28.651;   1.210
2002;6;1;  77.315;  28.651;  -1.000
2002;6;2;  77.315;  28.651;  -1.000
2002;6;3;  77.315;  28.651;   0.910
2002;6;4;  77.315;  28.651;   0.960
2002;6;6;  77.315;  28.651;   0.580
2002;6;7;  77.315;  28.651;  -1.000
2002;6;8;  77.315;  28.651;   1.060
2002;6;9;  77.315;  28.651;  -1.000
2002;6;10;  77.315;  28.651;  -1.000
2002;6;11;  77.315;  28.651;  -1.000
2002;6;12;  77.315;  28.651;   1.280
2002;6;13;  77.315;  28.651;  -1.000
2002;6;14;  77.315;  28.651;   1.360
2002;6;15;  77.315;  28.651;   1.310
2002;6;16;  77.315;  28.651;  -1.000
2002;6;18;  77.315;  28.651;  -1.000
2002;6;20;  77.315;  28.651;   0.270
2002;6;21;  77.315;  28.651;   0.720
2002;6;22;  77.315;  28.651;   0.660
2002;6;23;  77.315;  28.651;  -1.000
2002;6;25;  77.315;  28.651;  -1.000
2002;6;29;  77.315;  28.651;  -1.000
2002;7;1;  77.315;  28.651;  -1.000
2002;7;2;  77.315;  28.651;  -1.000
2002;7;3;  77.315;  28.651;   2.090
2002;7;4;  77.315;  28.651;  -1.000
2002;7;6;  77.315;  28.651;   2.330
2002;7;7;  77.315;  28.651;  -1.000
2002;7;8;  77.315;  28.651;   1.260
2002;7;10;  77.315;  28.651;   1.450
2002;7;11;  77.315;  28.651;  -1.000
2002;7;12;  77.315;  28.651;  -1.000
2002;7;13;  77.315;  28.651;   0.920
2002;7;14;  77.315;  28.651;   0.670
2002;7;15;  77.315;  28.651;   0.770
2002;7;16;  77.315;  28.651;  -1.000
2002;7;17;  77.315;  28.651;   1.090
2002;7;18;  77.315;  28.651;   0.520
2002;7;20;  77.315;  28.651;  -1.000
2002;7;21;  77.315;  28.651;  -1.000
2002;7;24;  77.315;  28.651;  -1.000
2002;7;26;  77.315;  28.651;   2.730
2002;7;27;  77.315;  28.651;  -1.000
2002;7;28;  77.315;  28.651;  -1.000
2002;7;29;  77.315;  28.651;  -1.000
2002;7;30;  77.315;  28.651;   0.920
2002;7;31;  77.315;  28.651;  -1.000
2002;8;16;  77.315;  28.651;  -1.000
2002;8;17;  77.315;  28.651;  -1.000
2002;8;18;  77.315;  28.651;  -1.000
2002;8;19;  77.315;  28.651;  -1.000
2002;8;20;  77.315;  28.651;   1.480
2002;8;30;  77.315;  28.651;  -1.000
2002;9;10;  77.315;  28.651;  -1.000
2002;9;14;  77.315;  28.651;  -1.000
2002;9;16;  77.315;  28.651;  -1.000
2002;9;17;  77.315;  28.651;  -1.000
2002;9;18;  77.315;  28.651;  -1.000
2002;9;19;  77.315;  28.651;   0.570
2002;9;20;  77.315;  28.651;   0.390
2002;9;21;  77.315;  28.651;   0.310
